parc,categorie,theme,adresse,ville,code postal,departement,long,lat,titre,telephone 1,site web,presentation courte,presentation longue,acces PMR,acces transports en commun,Curiosités,Point de départ,Carte web,Distance,Durée,Public,Curiosité 1,Curiosité 2,Curiosité 3,Capacité,horaires,tarif,gratuité,guide
Oise – Pays de France,patrimoine,Musée,Au cœur du domaine de Chaalis - Accès par la RN 330,Fontaine-chaalis,60300,60,49.14817, 2.685853,Musée Jacquemart-André,03 44 54 04 02,http://www.chaalis.fr,,"Collectionneuse avertie, Nélie Jacquemart-André a réuni dans le château de Chaalis quelques-unes de ses exceptionnelles acquisitions. Les œuvres de Giotto, Boucher ou  Desportes semblent veiller sur le mobilier et les objets d’art datant de l’Antiquité au XIXe siècle. Le musée abrite également une collection consacrée à Jean-Jacques Rousseau.",non,oui,,,,,,,,,,,,,NC,NC
Oise – Pays de France,patrimoine,Découverte,"34, rue des Cascades",Chantilly,60500,60,49.195294, 2.466486,Pavillon de Manse,03 44 62 01 33,http://www.pavillondemanse.com,,"Construit à la fin du XVIIe siècle, le pavillon abrite la machine des « Grandes Eaux », roue de 7.80m destinée à alimenter les pièces et jeux d’eau des jardins dessinés par Le Nôtre pour le prince de Condé.  En 1840, le duc d’Aumale y accole un bâtiment équipé des machines hydrauliques les plus modernes de son temps. Restaurée par des bénévoles, elles continuent à fonctionner devant le public.",non,oui,,,,,,Famille / Groupes / Scolaires,,,,,". Du mardi au vendredi, 10h-12h et 14h-18h / samedi et dimanche, 14h-18h
. Visite guidée sur rendez-vous pour les groupes.",,NC,NC
Oise – Pays de France,produits,Viande / Volaille,50 route de Ver,Ver-sur-Launette,60950,60,49.1097293, 2.6403316,Yves Chéron,03 44 54 01 59,NC,,,non,non,,,,,,,,,,,,,,
Oise – Pays de France,produits,Fruits / Légumes,84 rue des Flandres,Villeneuve-sur-Verberie,60410,60,49.2721173, 2.6849932,Jean-Marc Penon,03 44 54 73 83,NC,,,non,non,,,,,,,,,,,,,,
Oise – Pays de France,produits,Fruits / Légumes,10 chemin de la Tannerie,Gouvieux,60270,60,49.1919721, 2.4122195,Les Planches,06 72 80 85 17,NC,,,non,non,,,,,,,,,,,,,,
Oise – Pays de France,produits,Fruits / Légumes,1 rue du Val,Mortefontaine,60128,60,49.1118297, 2.5973495,La cueillette de Mortefontaine,03 44 62 15 52,http://www.cueillettedemortefontaine.com/,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Sculpture sur bois,"45, rue Ampère",Ennery,95300,95,49.0669971, 2.1157015,Pascal Arlot,06 07 55 82 61,http://www.arlot-sculpteur.com,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Confection,"15, rue de Daubigny",Auvers-sur-Oise,95430,95,49.0713976, 2.1758757,Evelyne Alice Bridier,01 61 03 11 02,http://www.evelynealicebridier.com,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Maroquinerie,2 rue de Welwyn,Champagne-sur-Oise,95660,95,49.1367324, 2.2372689,Sandrine Wauquier,06 72 79 78 18,http://www.sacs-cuir-ws.fr,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Céramique,2 Sente Proprette,Chérence,95510,95,49.088058, 1.6757,Nadja La Ganza,06 86 59 18 97,http://www.aucoeurdelaterre.com,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Enluminures,"58, chemin du Hazay",Jambville,78440,78,49.0505585, 1.8457788,Brigitte Martchand Lapointe,06 07 16 70 55,http://www.marchand-lapointe.fr,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Céramique,"1, rue du Vexin",Grisy-les-Plâtres,95810,95,49.1321192, 2.0499661,Sylviane Muscatel,06 75 37 85 77,NC,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Reliure,"15, rue de l'église",Vétheuil,95510,95,49.0642047, 1.7013612,Fabienne Béron,06 83 12 26 89,http://www.reliure-fabienneberon.fr,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Céramique,"21, chemin des Marais",Mézy-sur-Seine,78250,78,49.0029136, 1.8735699,Ingrid Hiver,06 61 54 94 11,NC,,,non,non,,,,,,,,,,,,,,
Vexin français,balades,A pied,Route de Vernon,Bray-et-Lu,95710,95,49.139122, 1.662885,Autour du marais de Frocourt,NC,NC,"Une randonnée qui domine le cours de l'Epte et le marais de Frocourt, zone humide essentielle au maintien de l'équilibre écologique de toute la vallée.","Aux confins de l'Île-de-France, de part et d'autre de l'Epte, la randonnée débute par une incursion en Normandie. Elle contourne le marais de Frocourt, espace naturel sensible du Val d'Oise inscrit dans le site Natura 2000 “vallée de l'Epte francilienne et ses affluents” qui vise à préserver les milieux remarquables et les espèces qui les fréquentent.",non,non,,"Devant l'ancienne gare de Bray-et-Lu (95), route de Vernon.",https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kf2eyt00kSoU,16,4h00,,,,,,,,,
Vexin français,balades,A pied,"18, rue des Hautiers",Marines,95640,95,49.149018, 1.985208,De la mendicité à la mine d'or,NC,NC,"Sur les hauteurs de Marines, vers la butte du Caillouet boisée de châtaigniers et les buttes de Rosne, point culminant de l'Île-de-France.","Cette randonnée parcourt la butte du Caillouet ou butte de Marines, couverte de châtaigniers. Dominant d'une centaine de mètres le plateau calcaire, elle est couronnée d'une couche d'argiles à meulière imperméables qui l'a protégée de l'érosion. De nombreux matériaux de construction en ont été issus  : meulière, gypse mais aussi sable jaune dont “La Mine d'or” tire son nom. En allant sur Chavençon, au creux des buttes de Rosne, l'on croisera le lieu-dit “La Mendicité”. Il doit son nom à une plaque figurant sur l'ancien café “Au rendez-vous des cyclistes”.",non,non,,"Devant le collège des Hautiers : 18, rue des Hautiers à Marines (95).",https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kMRds38jGqQE,"15,5",4h30,,,,,,,,,
Vexin français,balades,A pied,Gare de Us,Us,95450,95,49.099658, 1.970516,Entre César et Brunehaut,NC,NC,"Plongeon dans le passé gallo-romain du Vexin français, en empruntant les chaussées Jules César et Brunehaut.","Terre de passage, le Vexin français conserve de nombreuses traces de l'époque gallo-romaine. Les deux chaussées antiques qu'emprunte cette randonnée en témoignent. Au départ d'Us, elle suit la chaussée Brunehaut, qui selon un axe nord-sud, Beauvais à Orleans. Au croisement avec la chaussée Jules César a été implantée la réplique d'une borne milliaire, indiquant les distances en lieues jusqu’à Rouen) à l'ouest et Paris à l'est.",non,non,,Devant la gare : rue de la Gare à Us (95).,,17,4h30,,,,,,,,,
Vexin français,balades,A pied,1 Rue de l'Audience,La Roche-Guyon,95780,95,49.080982, 1.628643,Entre Seine et Epte,NC,NC,"Randonnée sportive dans les vallées de la Seine et de l'Epte, autrefosi protégées par le donjon de La Roche-Guyon.","Du pied de la forteresse troglodytique de La Roche-Guyon, dans l'un des plus beaux villages de France, cette randonnée débute par une montée un peu accidentée au cœur de la réserve naturelle nationale des Coteaux de la Seine. Vaste amphithéâtre naturel aux abrupts lumineux, ce site, géré par le Parc naturel régional du Vexin français, comprend l'un des ensemble de pelouses calcaires les plus importants du bassin parisien. Changement d'ambiance ensuite en traversant la forêt régionale de La Roche-Guyon, pour regagner la vallée de l'Epte en suivant la frontière naturelle et historique avec la Normandie jusqu'à Saint-Geneviève-les-Gasny, avant de retrouver à Gommecourt la vallée de la Seine et ses bôves creusées dans la falaise.",non,non,,"Devant le château de La Roche-Guyon (95) : 1, rue de l'Audience.",https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kUdu8MJh0cT8,21,5h15,,,,,,,,,
Vexin français,balades,A pied,Gare de Santeuil - Le Perchay,Santeuil,95640,95,49.12402, 1.949058,L'eau et le pain,NC,NC,De la ligne de crête du plateau la chaussée Jules César à la vallée de la Viosne.,"Cette randonnée emprunte la chaussée Jules César sur une de ses portions les plus rectilignes, passe par Gouzangrez, seule commune située sur le tracé de la chaussée, avant de redescendre vers la Viosne par la vallée aux Moines. En remontant la Couleuvre, son principal affluent, on atteint l'étang de Vallière, aménagé à la fin du XVe siècle par les moines de Saint-Denis. Ce site est aujourd'hui préservé du fait de son intérêt faunistique et floristique.
Curiosités
. L'étang de Vallière, d'une superficie de 7 hectares, probablement créé au XVe siècle.
. L' étang et le moulin de Gouline, lieu paisible pour faire une halte. 
. La Maison du pain de Commeny, installée dans l’ancien grenier à farine d’une boulangerie en activité.",non,non,,Gare de Santeuil - Le Perchay (95).,https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kJ3_p7PvFFKo,14,3h30,,,,,,,,,
Vexin français,balades,A pied,Place de Verdun,Chars,95750,95,49.16281, 1.936295,Lieux-dits et pigeonniers,NC,NC,Entre les zones humides de fond de vallée et les vastes étendues céréalières du plateau.,"Cette randonnée au départ de Chars traverse le plateau céréalier du Vexin français jusqu'au village du Bellay-en-Vexin, avant de revenir vers la vallée de la Viosne et le bois du Moulin de Noisement, mosaïque de  milieux naturels (bois de pente, pelouses calcicoles, vallon humide...) accueillant une faune et une flore diversifiées.
Curiosités
Le pigeonnier du Bellay-en-Vexin, datant du XVIe siècle.
L'église  Saint-Sulpice de Chars, édifiée dans une unique et longue campagne de travaux achevée en 1210.",non,non,,"Devant la gare de Chars (95), place de Verdun.",https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kx1Po8RxEwPc,18,4h30,,,,,,,,,
Vexin français,hebergement et restauration,camping,Groupements Campeurs Universitaires de France Rue Belle Rive,Auvers-sur-Oise,95430,95,49.0648759, 2.1696335,Camping communal,01 30 36 70 30,http://www.auvers-sur-oise.com,Au bord de l'Oise.,,non,non,,,,,,,,,,30 emplacements,,,,
Vexin français,hebergement et restauration,gîte,"19, route de Rouen  Le Bordd d'haut de Vigny",Vigny,95450,95,49.0870051, 1.9207541,Les Volets rouges,01 34 66 17 51,http://gîte.cortes.fr,,,non,non,,,,,,,,,,6 personnes,,,,
Gâtinais français,artisanat,Travail du bois,"61, grande-rue",Oncy-sur-École,91490,91,48.3872631, 2.4726448,Guislain Poitau,01 64 98 98 77,http://www.restauration-ebeniste-art.fr/,,,non,non,,,,,,,,,,,,,,
Gâtinais français,artisanat,Bijoux / Horlogerie,Domaine des Communs de Moulignon,Saint-Fargeau-Ponthierry,77310,77,48.528871, 2.5215679,Perle de terre,06 51 21 40 17,www.perledeterre.com,,,non,non,,,,,,,,,,,,,,
Gâtinais français,artisanat,Divers,"4, Rue d'Orgenoy PERTHES EN GATINAIS",Perthes,77930,77,48.479227, 2.555416,La Ruée vers l’Art,01 60 66 08 18,http://www.larueeverslart.fr/,,,non,non,,,,,,,,,,,,,,
Gâtinais français,artisanat,Tapisserie,"4, rue du Bois Net",Soisy-sur-École,91840,91,48.4734754, 2.4973501,Reine et Marquise,01 64 98 33 01,http://www.tapissier-essonne.fr,,,non,non,,,,,,,,,,,,,,
Gâtinais français,artisanat,Poterie / Céramique,Domaine des Communs de Moulignon,Saint-Fargeau-Ponthierry,77310,77,48.528871, 2.5215679,Terres Tatouées,06 71 68 50 18,www.lespotiersduhameau.fr,,,non,non,,,,,,,,,,,,,,
Gâtinais français,artisanat,Maroquinerie,16 rue du Pressoir,Boutigny-sur-Essonne,91820,91,48.4259756, 2.3942817,Janick Levasseur,06 32 68 16 59,NC,,,non,non,,,,,,,,,,,,,,
Gâtinais français,artisanat,Instruments de musique,"45, Grande-rue",Moigny-sur-École,91490,91,48.4342892, 2.4567053,Thierry Bruno,06 80 50 66 32,http://www.thb-luthier.fr,,,non,non,,,,,,,,,,,,,,
Gâtinais français,hebergement et restauration,gîte,,Fleury-en-Bière,77930,77,48.448246, 2.5492309,gîte de Fleury,06 28 56 04 91,www.gîtedefleury.fr,"gîte
Location : 
-Semaine
-Centrale de réservation Seine-et-Marne-Tourisme",,non,non,,,,,,,,,,8 personnes,,,,
Gâtinais français,hebergement et restauration,chambre d'hôtes,33 rue du Caporal Eugène Petit - Hameau d'Auxonnettes,Saint-Fargeau-Ponthierry,77310,77,48.53, 2.5442,Ferme d'Auxonnettes,01 64 09 83 01,NC,,,non,non,,,,,,,,,,10 personnes,,,,
Gâtinais français,hebergement et restauration,gîte,,Recloses,77760,77,48.346409, 2.640925,Les Canches,NC,NC,"gîte
Location : 
-Semaine ou week-end (hors haute saison)
-Centrale de réservation Seine-et-Marne-Tourisme",,non,non,,,,,,,,,,6 personnes,,,,
Gâtinais français,hebergement et restauration,gîte,"4, chemin des cinq cornes",Buno-Bonnevaux,91720,91,48.345955, 2.394441,La Ferme de Chantambre,06 08 17 39 12,http://www.chantambre.com,"gîte
Location : 
-Semaine ou week-end
-Centrale de réservation gîtes de France Essonne",,non,non,,,,,,,,,,5 personnes,,,,
Gâtinais français,hebergement et restauration,chambre d'hôtes,52 rue du 23 août,Barbizon,77630,77,48.4533774, 2.6050223,La Bastide de Barbizon,09 53 09 63 82,NC,,,non,non,,,,,,,,,,4 personnes,,,,
Gâtinais français,hebergement et restauration,chambre d'hôtes,46 route de Boutigny,Vayres-sur-Essonne,91820,91,48.434015, 2.3633879,La Rachère,01 69 11 09 43,NC,,,non,non,,,,,,,,,,4 personnes,,,,
Gâtinais français,hebergement et restauration,chambre d'hôtes,26 rue de Cerny,D'Huison-Longueville,91590,91,48.4646412, 2.3223792,Clos du Sequoia,01 64 57 73 31,http://www.closdusequoia.com/,,,non,non,,,,,,,,,,8 personnes,,,,
Gâtinais français,hebergement et restauration,gîte,Grande rue,Maisse,91720,91,48.3937, 2.393387,Le Moulin de la Ville,NC,http://www.gîtedumoulin.eu,"gîte
Location : 
-Semaine ou week-end
-Centrale de réservation gîtes de France Essonne",,non,non,,,,,,,,,,14 personnes,,,,
Gâtinais français,hebergement et restauration,chambre d'hôtes,10 rue de Larchant,Villiers-sous-Grez,77760,77,48.3172231, 2.6474364,La Cerisaie,01 64 24 23 71,http://andre.chastel.free.fr/,,,non,non,,,,,,,,,,9 personnes,,,,
Gâtinais français,loisirs,Découverte,Allée de l'Abeille,Saint-Fargeau-Ponthierry,77407,77,48.529103, 2.522957,Maison des Insectes,01 60 70 89 53,NC,"12.000 insectes de la région à découvrir à travers expositions, collections, matériel d’observation et sorties sur le terrain.","12.000 insectes de la région à découvrir à travers expositions, collections, matériel d’observation, sorties terrain respectueuses de l’environnement, animations et activités pour scolaires, familles, individuels et personnes handicapées.
La Maison des Insectes fait partie du réseau de l'association des Maisons du Bornage de la forêt de Fontainebleau.",oui,non,,,,,,Groupe / Famille,,,,,"Toute l'année - Mercredi, samedi et dimanche : 14h-18h
Vacances scolaires - Du mercredi au dimanche : 14h-18h","Adulte : 4,50 € 
-16 ans : 2,50 € 
Gratuit pour les - de 6 ans.",NC,
Gâtinais français,patrimoine,Patrimoine religieux,"Basilique Saint-Mathurin, rue du Grand-Cerf",Larchant,77760,77,48.284253, 2.596145,Saint-Mathurin,01 64 28 16 17,NC,"Chef d'œuvre de l'art gothique, Classée monument historique, l'église témoigne de la prospérité disparue du pèlerinage de Larchant.","L’église se dresse majestueusement au cœur du village, qui fut un lieu de pèlerinage établi. On venait y implorer saint-Mathurin, jeune prêtre-confesseur du 3e siècle, reconnu pour ses pouvoirs surnaturels liés à la délivrance des possédés et des fous. Le Chapitre de la Cathédrale Notre-Dame de Paris y fait édifier, à la fin du 12e siècle, une église monumentale : le portail de la tour nord ressemble à s’y méprendre à plusieurs portails de la Cathédrale Notre-Dame de Paris et aurait été construit par les mêmes « tailleurs d’images ». Ce qui fait dire ici et là que «  l’église de Larchant est la fille de la Cathédrale Notre-Dame de Paris, tant le portail de la Tour est, en réduction, celui du Jugement Dernier ». Classée Monument Historique au XIXe siècle, il ne reste aujourd'hui de sa nef que les murailles contenant deux baies superposées. A l’exception du transept, l’abside, le chœur, la chapelle de la Vierge attenante et la sacristie ont conservé leurs voûtes. La salle du trésor est en cours d’aménagement et le mystère plane encore : y conservait-on vraiment les reliques de saint-Mathurin, ou était-elle destinée à enfermer les fous incurables ?",non,non,,,,,,,,,,,Toute l’année.,,Oui,NC
Gâtinais français,patrimoine,Musée,"Dans l'auberge Ganne - 92, Grande-rue",Barbizon,77630,77,48.446208, 2.602649,Musée Municipal de l’Ecole de Barbizon,01 60 66 22 27,http://musee-peintres-barbizon.fr/,"Etabli dans l'ancienne auberge Ganne, il accueille une magnifique collection de peintures.","Les plaines de Barbizon et de Chailly-en-Bière ont inspiré à Millet rien moins que son célèbre Angélus. Elles sont le berceau des peintres ""sur motif"". Ces coloristes du XIXe siècle, lassés de la peinture académique inspirée de la mythologie et de l’Histoire, s’exilent près de la forêt de Fontainebleau pour s’inspirer des lumières de la nature. Ces jeunes peintres qui vont prendre leurs modèles à l’extérieur, à la recherche d’un nouveau souffle, sont pris pour des révolutionnaires ! Ils ne savent pas encore que, des siècles plus tard, on parlera encore de leur mouvement comme « L’Ecole de Barbizon »… M. et Mme Ganne, aubergistes à Barbizon, leur proposent le gîte et le couvert à bas prix et accueillent ainsi Rousseau, Millet, Diaz, Corot, Sisley, Monet, Renoir... Les artistes y ont laissé leurs empreintes sur les murs, les meubles et les boiseries de l'auberge, vestiges d'une journée de pluie qui empêchait toute sortie, ou d'un porte-monnaie vide qui entraînait un dédommagement ""en peinture"" !",non,non,,,,,,Famille,,,,,"Tous les jours, sauf le mardi, de 10h à 12h30 et de 14h à 17h30 et jusqu’à 18h en juillet et août.",3 € (réduit : 2 €) / Gratuit pour les moins de 26 ans,NC,NC
Gâtinais français,patrimoine,Musée,"18, rue du Closeau",Achères-la-Forêt,77760,77,48.342794, 2.564269,Musée des traditions,01 64 24 41 58,NC,Une étonnante collection d'outils et d'ustensiles ménagers des XIXe et XXe siècles.,"Ce petit musée local sur les outils et accessoires des métiers ruraux de l’agriculture artisanale et ustensiles ménagers des XIXe et XXe siècles, a été mis en place par un particulier qui remisait tous les outils qu’il trouvait. Les personnes des environs lui ont alors confié de nombreuses pièces afin de compléter au mieux la collection. On y découvre des outils que l’on reconnaît, mais aussi des objets surprenants qui servaient à l’agriculture, mais aussi à la cuisine, au vétérinaire, à la laitière…",non,non,,,,,,,,,,,"Avril à octobre - 2e week-end de chaque mois : 14h-18h 
Juillet-août - Samedi et dimanche : 14h-18h
Visites possibles en dehors des horaires d'ouverture sur réservation préalable.",A l’appréciation des visiteurs,Oui,NC
Gâtinais français,produits,Cresson de fontaine,Sur la D948 à Moigny-sur-École,Moigny-sur-École,91490,91,48.3946997, 2.4618017,Cressonnière de la Noue,06 15 59 74 61,NC,,,non,non,,,,,,,,,,,,,,
Gâtinais français,produits,Viande / Volaille,18 bis rue de Vaupaillard,Puiselet-le-Marais,91150,91,48.404684, 2.262666,Ferme du Grand Clos,01 64 95 54 35,http://www.lafermedugrandclos.fr/,,,non,non,,,,,,,,,,,,,,
Gâtinais français,produits,Fruits / Légumes,Le Mesnil Racoin,La Ferté-Alais,91590,91,48.4340541, 2.2864522,Le potager d’Olivier,06 88 70 73 87,NC,,,non,non,,,,,,,,,,,,,,
Gâtinais français,produits,Viande / Volaille,56 rue Grande,Guercheville,77760,77,48.2614664, 2.558947,Ferme des Tuiles,01 64 24 07 94,http://www.fermedestuiles.com,,,non,non,,,,,,,,,,,,,,
Gâtinais français,produits,Fruits / Légumes,17 rue de Milly,Chevrainvilliers,77760,77,48.2486282, 2.5978667,Les fruits rouges de mon jardin,01 64 28 14 04,http://www.fruits-rouges-chardon.fr,,,non,non,,,,,,,,,,,,,,
Gâtinais français,produits,Fruits / Légumes,Rue du Pavé de Milly,Soisy-sur-École,91840,91,48.4920054, 2.471765,SCEA Koorin,06 72 23 00 21,http://www.scea-koorin.fr/,,,non,non,,,,,,,,,,,,,,
Gâtinais français,produits,Fruits / Légumes,RD 948,Champcueil,91750,91,48.5252875, 2.4435483,Le verger des Challois,01 64 98 01 96,http://vergerdeschallois.free.fr,,,non,non,,,,,,,,,,,,,,
Gâtinais français,produits,Viande / Volaille,16 rue de la Vallée,Prunay-sur-Essonne,91720,91,48.3588231, 2.3725033,La volaille prunaysienne,01 64 99 54 24,http://www.lavolailleprunaysienne.fr,,,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,artisanat,Travail du bois,"29, rue de Rambouillet",Clairefontaine-en-Yvelines,78120,78,48.6170739, 1.905449,Pierre Lasnier,01 34 84 50 37,NC,Création de mobilier et d'éléments de menuiserie.,,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,artisanat,Peinture - décoration,20 RUE LABARRAQUE,Montfort-l'Amaury,78490,78,48.7955884, 1.7938608,Virginy Mathieu-Mahias,06 14 10 71 40,NC,,,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,artisanat,Sculpture,"6, rue de la Fosse-Jean",Rambouillet,78120,78,48.6426813, 1.8380997,Marquis Frédéric,01 30 59 89 77,http://www.marquis-sculpture.com,Créations originales et cours de sculpture.,,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,artisanat,Céramique,"13, villa des Pommiers",Pecqueuse,91470,91,48.6425884, 2.0583774,Atelier vert,01 64 91 17 67,http://www.ateliervert.fr,"Création de pièces décoratives en céramique réalisées entièrement à la main grâce à différents procédés : plaque, estampage.",,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,balades,A pied,Place des Tilleuils,Courson-Monteloup,91680,91,48.592793, 2.144906,Festival des bonheurs,NC,NC,,"Les petits bonheurs apparaissent au fil de cette balade familiale, facile, qui peut aussi se poursuivre par une visite du domaine de Courson de mi-mars à mi-novembre, les dimanches et jours fériés.",non,non,,Départ devant la mairie de Courson-Monteloup (91),https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kbhWqOmTQIs8,"5,5",1h30,,,,,,,,,
Haute Vallée de Chevreuse,balades,A pied,,Chevreuse,78460,78,48.705731, 2.039616,La balade de tous les plaisirs,NC,NC,,"Avec cette balade, tout est possible : cheminer dans les bois du Vossery et cueillir au passage quelques fruits sauvages ou champignons, s'arrêter dans une ferme gourmande, faire causette avec les biquettes et s’offrir fromages, œufs et volailles, s'éblouir devant une exposition à la Fondation de Coubertin ou au séchoir à peaux, parcourir la promenade des petits ponts le long des anciens ateliers des tanneurs au bord de l’Yvette, avec pour toile de fond le château médiéval de la Madeleine.",non,oui,". La ferme de Coubertin, annoncée par la présence de bovins ruminant et de chèvres mâchouillant
. La promenade des Petits-Ponts, avec toujours une superbe perspective dominée par le château médiéval de la Madeleine
. Un vaste séchoir à peau restauré accueille régulièrement des expositions d'artistes régionaux",Départ du parking des Petits-ponts à Chevreuse (78),https://mapsengine.google.com/map/viewer?hl=fr&authuser=0&mid=zVoqBjKkBrAk.kxs9LIisAN-Q,"6,2",2h,,,,,,,,,
Haute Vallée de Chevreuse,balades,A vélo,,Bonnelles,78830,78,48.618441, 2.023567,La duchesse d'Uzès,NC,NC,,"Les sites pittoresques enchanteront petits et grands. Tout d’abord, la minuscule chapelle des Clos blottie entre deux taillis, puis le moulin Coleau joliment restauré. Plus loin, le lit de la Gloriette, bordé d’un vieux verger, et le charme irrésistible du hameau de Bourgneuf.",non,non,". La butte d'Haumont, haute de 150m
. L'ancienne voie ferrée Paris-Chartres, entamée dès 1893, à l’abandon depuis 1939
. Le château d'Uzès édifié en 1849 à l'emplacement d'un ancien château médiéval","Départ du stade municipal, rue de la Fontaine Saint-Symphorien, à Bonnelles (78)",https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.k2MgsoVTzXb4,"9,5",1h,,,,,,,,,
Haute Vallée de Chevreuse,balades,A pied,,Bazoches,78490,78,48.77867, 1.859242,Les chaumières de Bazoches,NC,NC,,"Paisible village lové sur les flancs d'une colline boisée face à Montfort-L'Amaury, Bazoches-sur-Guyonne propose une multitude de sentes et chemins joliment balisés de fleurs par les enfants des écoles.",non,non,". La Maison Jean-Monnet, propriété du Parlement européen.
. La Maison Louis-Carré, dessinée en 1957 par l'architecte finlandais Alvar Aalto.
. Le hameau d'Houjarray.",Suivez les repères fleuris parsemés par les enfants de l'école élémentaire au cœur du village de Bazoches (78),https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kj6p1suf9Ehs,9,3h,,,,,,,,,
Haute Vallée de Chevreuse,balades,A pied,,Le Perray-en-Yvelines,78610,78,48.692817, 1.856274,Les rivières du Roi Soleil,NC,NC,,"Une belle promenade du Perray à Rambouillet le long de la « Rivière royale », chef d'œuvre hydraulique unique, créée par Colbert et l’abbé Picard pour alimenter les jeux d’eau et les jardins du château de Versailles à la demande de Louis XIV. Du complexe hydraulique créé au XVIIe siècle aux simples richesses écologiques et paysagères, les rigoles parfois couvertes d’aqueduc et les vastes étangs offrent plus d’un atout.",non,oui,". L'étang du Perray, qui appartenait au réseau des étangs et de rigoles édifié sous le règne de Louis XIV pour alimenter les fontaines et bassins du château de Versailles
. L'aqueduc de Vieille-Eglise
. Le long du parcours, on trouve de nombreux chênes pédonculés et chênes Rouvre",Départ de la gare du Perray-en-Yvelines (78). La balade vous emmène d'une gare à l'autre : pas besoin de voiture !,https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kLArblCbHzI0,13,3h30,,,,,,,,,
Haute Vallée de Chevreuse,balades,A vélo,,Elancourt,78990,78,48.7558, 1.9682,Pommeret,NC,NC,,"Croix Mathurine, château du Mesnil-Saint-Denis, église de Lévis-Saint-Nom ou étang des Noës... autant de sites qui témoignent du passé de cette plaine, de ce vallon et de ces villages placées au Moyen-Âge sous la tutelle de l’abbaye de Saint-Denis, laquelle avait reçu la plupart des fiefs de la Haute Vallée de Chevreuse par un don de Pépin le Bref en 768.",non,non,". Le hameau de Rodon
. L'église de Lévis, entourée de son cimetière en terrasse et dédiée à Saint Nom, l'un des évangélisateurs de la région
. La château-mairie, édifié en 1589 et agrandi au XVIIe siècle, qui a conservé de sa première période le colombier, les tourelles, les douves et une partie du corps principal","Départ du parking accessible depuis la D58, à la sortie d'Elancourt (78)",https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kS2SKOcIBZjY,"12,9",2h,,,,,,,,,
Haute Vallée de Chevreuse,hebergement et restauration,chambre d'hôtes,"34, rue Guy le Rouge",Rochefort-en-Yvelines,78730,78,48.5858012, 1.9881724,Le Nid de Rochefort,01 78 97 02 82,http://www.lenidderochefort.fr,"Bâtisse historique de la fin du  XVIIIe siècle, au cœur d'un village à l'atmosphère méditéranéenne.",,non,non,,,,,,,,,,10 personnes,,,,
Haute Vallée de Chevreuse,hebergement et restauration,restaurant,"31, rue de Rambouillet",Chevreuse,78460,78,48.7062926, 2.0380165,Le Normand,01 30 52 09 93,http://www.au.normand.free.fr,Restaurant gastronomique.,,non,non,,,,,,,,,,NC,,,,
Haute Vallée de Chevreuse,hebergement et restauration,restaurant,"5, rue du Village La Celle-les-Bordes",Vieille-Eglise-en-Yvelines,78720,78,48.642385, 1.9656836,Auberge de l’Elan,01 34 85 15 55,http://www.laubergedelelan.fr,Restaurant gastronomique.,,non,non,,,,,,,,,,NC,,,,
Haute Vallée de Chevreuse,hebergement et restauration,accueil de groupes / camping,,Dampierre-en-Yvelines,78720,78,48.6863731, 1.9709878,La Maison de Fer,01 30 47 62 22,www.parc-naturel-chevreuse.fr,gîte d'étape aménagé dans un pavillon métallique présenté lors de l’Exposition Universelle de 1889.,,non,non,,,,,,,,,,20 personnes,,,,
Haute Vallée de Chevreuse,hebergement et restauration,gîte et chambre d'hôtes,,Les Essarts-le-Roi,78690,78,48.7164598, 1.8933832,M. et Mme Gard,01 30 41 97 89,www.gîtes-de-france-yvelines.com,gîte situé sur une exploitation agricole à proximité de la forêt,,non,non,,,,,,,,,,6 personnes,,,,
